#п/п;Заказчик;URL;Наименование;URL;Способ_закупки;Единица_измерения;Кол-во;Цена_за_ед.;Плановая_сумма;Планируемый_срок_закупки;Статус
86426157;КГУ "Общеобразовательная школа № 2 имени Ахмета Байтурсынулы города Степногорск отдела образования по городу Степногорск управления образования Акмолинской области";https://goszakup.gov.kz/ru/registry/show_supplier/445027;Тележка;https://goszakup.gov.kz/ru/registry/show_plan/86426157/4717063;Из одного источника путем прямого заключения договора;Штука;1;29 439.65;29 439.65;Апрель;Договор действует
86426156;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Огурец;https://goszakup.gov.kz/ru/registry/show_plan/86426156/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;2.2;650.00;1 430.00;Апрель;Проект договора
83127898;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Файл - вкладыш;https://goszakup.gov.kz/ru/registry/show_plan/86426155/4717067;Запрос ценовых предложений;Упаковка;2;2 155.17;4 310.34;Апрель;Утвержден
86426153;;https://goszakup.gov.kz/ru/registry/show_supplier/150852;Насос;https://goszakup.gov.kz/ru/registry/show_plan/86426153/4717069;Электронный магазин;Штука;1;292 000.00;292 000.00;Апрель;Договор действует
86426152;;https://goszakup.gov.kz/ru/registry/show_supplier/41119;Услуги по оценке имущества;https://goszakup.gov.kz/ru/registry/show_plan/86426152/4715499;Запрос ценовых предложений;Одна услуга;1;90 000.00;90 000.00;Апрель;Заявка
84947110;Государственное коммунальное казенное предприятие "Ясли-сад "Гулливер" коммунального государственного учреждения "Отдел образования города Петропавловска" коммунального государственного учреждения "Управление образования акимата Северо-Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/11470;Лук репчатый;https://goszakup.gov.kz/ru/registry/show_plan/86426151/4708764;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;250;350.00;87 500.00;Апрель;Проект договора
83127900;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Штрих-корректор;https://goszakup.gov.kz/ru/registry/show_plan/86426148/4717067;Запрос ценовых предложений;Штука;5;215.52;1 077.60;Апрель;Утвержден
86426143;;https://goszakup.gov.kz/ru/registry/show_supplier/17267;Бампер;https://goszakup.gov.kz/ru/registry/show_plan/86426143/4716898;Запрос ценовых предложений;Штука;1;250 000.00;250 000.00;Апрель;Опубликован
83127901;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Клей;https://goszakup.gov.kz/ru/registry/show_plan/86426142/4717067;Запрос ценовых предложений;Штука;6;284.48;1 706.88;Апрель;Утвержден
86426136;КГУ "Общеобразовательная школа № 2 имени Ахмета Байтурсынулы города Степногорск отдела образования по городу Степногорск управления образования Акмолинской области";https://goszakup.gov.kz/ru/registry/show_supplier/445027;Лопата;https://goszakup.gov.kz/ru/registry/show_plan/86426136/4717063;Из одного источника путем прямого заключения договора;Штука;10;3 437.07;34 370.70;Апрель;Договор действует
83127907;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Ластик;https://goszakup.gov.kz/ru/registry/show_plan/86426134/4717067;Запрос ценовых предложений;Штука;4;129.31;517.24;Апрель;Утвержден
86426129;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Яблоко раннее;https://goszakup.gov.kz/ru/registry/show_plan/86426129/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;45;870.00;39 150.00;Апрель;Проект договора
83127915;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Скоросшиватель;https://goszakup.gov.kz/ru/registry/show_plan/86426128/4717067;Запрос ценовых предложений;Штука;70;86.21;6 034.70;Апрель;Утвержден
84947331;Государственное коммунальное казенное предприятие "Ясли-сад "Гулливер" коммунального государственного учреждения "Отдел образования города Петропавловска" коммунального государственного учреждения "Управление образования акимата Северо-Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/11470;Морковь;https://goszakup.gov.kz/ru/registry/show_plan/86426127/4708764;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;260;350.00;91 000.00;Апрель;Проект договора
86426123;;https://goszakup.gov.kz/ru/registry/show_supplier/17267;Капот;https://goszakup.gov.kz/ru/registry/show_plan/86426123/4716898;Запрос ценовых предложений;Штука;1;350 000.00;350 000.00;Апрель;Опубликован
83127918;Государственное учреждение "Аппарат акима Алтындынского сельского округа";https://goszakup.gov.kz/ru/registry/show_supplier/57583;Бумага для офисного оборудования;https://goszakup.gov.kz/ru/registry/show_plan/86426122/4717067;Запрос ценовых предложений;Одна пачка;25;2 586.20;64 655.00;Апрель;Утвержден
86426119;КГУ "Общеобразовательная школа № 2 имени Ахмета Байтурсынулы города Степногорск отдела образования по городу Степногорск управления образования Акмолинской области";https://goszakup.gov.kz/ru/registry/show_supplier/445027;Грабли;https://goszakup.gov.kz/ru/registry/show_plan/86426119/4717063;Из одного источника путем прямого заключения договора;Штука;30;3 443.96;103 318.80;Апрель;Договор действует
86426115;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Шиповник;https://goszakup.gov.kz/ru/registry/show_plan/86426115/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;0.3;1 900.00;570.00;Апрель;Проект договора
86426114;Республиканское государственное учреждение "Пограничная служба Комитета национальной безопасности Республики Казахстан";https://goszakup.gov.kz/ru/registry/show_supplier/627935;Боеприпас;https://goszakup.gov.kz/ru/registry/show_plan/86426114/4569961;Государственные закупки с применением особого порядка;Штука;0;0.00;50 000 000.00;Апрель;Опубликован
86426112;;https://goszakup.gov.kz/ru/registry/show_supplier/24551;Работы по подготовке/формированию/расчистке земли/участка для последующего проведения работ;https://goszakup.gov.kz/ru/registry/show_plan/86426112/4697809;Из одного источника путем прямого заключения договора;Работа;1;2 156 000.00;2 156 000.00;Апрель;Утвержден
86426105;АО "НИИ КВБ";https://goszakup.gov.kz/ru/registry/show_supplier/8004;Эспандер тренировочный;https://goszakup.gov.kz/ru/registry/show_plan/86426105/4715113;Запрос ценовых предложений;Штука;3;1 624.00;4 872.00;Апрель;Утвержден
82436276;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Адаптер;https://goszakup.gov.kz/ru/registry/show_plan/86426104/4706343;Запрос ценовых предложений;Штука;12;700.00;8 400.00;Апрель;Опубликован
86426101;;https://goszakup.gov.kz/ru/registry/show_supplier/41119;Услуги по холодному водоснабжению с использованием систем централизованного водоснабжения;https://goszakup.gov.kz/ru/registry/show_plan/86426101/4715499;Из одного источника путем прямого заключения договора;Одна услуга;1;1 906 776.24;1 906 776.24;Январь;Проект договора
86426099;;https://goszakup.gov.kz/ru/registry/show_supplier/52356;Мыло;https://goszakup.gov.kz/ru/registry/show_plan/86426099/4717038;Из одного источника путем прямого заключения договора;Бутылка;49;1 240.00;60 760.00;Апрель;Проект договора
86426097;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Яйцо;https://goszakup.gov.kz/ru/registry/show_plan/86426097/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Штука;30;75.00;2 250.00;Апрель;Проект договора
86426095;Республиканское государственное учреждение "Пограничная служба Комитета национальной безопасности Республики Казахстан";https://goszakup.gov.kz/ru/registry/show_supplier/627935;Боеприпас;https://goszakup.gov.kz/ru/registry/show_plan/86426095/4569961;Государственные закупки с применением особого порядка;Штука;0;0.00;30 000 000.00;Апрель;Опубликован
86426090;АО "НИИ КВБ";https://goszakup.gov.kz/ru/registry/show_supplier/8004;Эспандер тренировочный;https://goszakup.gov.kz/ru/registry/show_plan/86426090/4715113;Запрос ценовых предложений;Штука;3;1 624.00;4 872.00;Апрель;Утвержден
83634520;;https://goszakup.gov.kz/ru/registry/show_supplier/3666;Услуги по техническому/сервисному обслуживанию электродвигателей автомобильных;https://goszakup.gov.kz/ru/registry/show_plan/86426088/4717058;Из одного источника путем прямого заключения договора;Одна услуга;1;200 000.00;200 000.00;Апрель;Утвержден
86426086;КГУ "Аппарат акима Акжарского района СКО";https://goszakup.gov.kz/ru/registry/show_supplier/40236;Услуги по обучению персонала/сотрудников;https://goszakup.gov.kz/ru/registry/show_plan/86426086/4717017;Из одного источника путем прямого заключения договора;Одна услуга;1;70 000.00;70 000.00;Апрель;Проект договора
84948157;Государственное коммунальное казенное предприятие "Ясли-сад "Гулливер" коммунального государственного учреждения "Отдел образования города Петропавловска" коммунального государственного учреждения "Управление образования акимата Северо-Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/11470;Капуста;https://goszakup.gov.kz/ru/registry/show_plan/86426081/4708764;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;350;350.00;122 500.00;Апрель;Проект договора
86426080;КГУ "Общеобразовательная школа № 2 имени Ахмета Байтурсынулы города Степногорск отдела образования по городу Степногорск управления образования Акмолинской области";https://goszakup.gov.kz/ru/registry/show_supplier/445027;Метла;https://goszakup.gov.kz/ru/registry/show_plan/86426080/4717063;Из одного источника путем прямого заключения договора;Штука;30;925.86;27 775.80;Апрель;Договор действует
82436421;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Отвод;https://goszakup.gov.kz/ru/registry/show_plan/86426079/4706343;Запрос ценовых предложений;Штука;15;250.00;3 750.00;Апрель;Опубликован
86426078;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Чеснок;https://goszakup.gov.kz/ru/registry/show_plan/86426078/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;0.5;1 750.00;875.00;Апрель;Проект договора
82436412;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Кран шаровой;https://goszakup.gov.kz/ru/registry/show_plan/86426065/4706343;Запрос ценовых предложений;Штука;10;800.00;8 000.00;Апрель;Опубликован
86426063;ГУ "Отдел строительства, архитектуры и градостроительства Жетысайского района";https://goszakup.gov.kz/ru/registry/show_supplier/525091;Услуги по осуществлению технического надзора в сфере строительной деятельности;https://goszakup.gov.kz/ru/registry/show_plan/86426063/4717046;Конкурс с использованием рейтингово-балльной системы;Одна услуга;1;9 364 558.29;9 364 558.29;Апрель;Утвержден
86426059;КГУ "Аппарат акима Акжарского района СКО";https://goszakup.gov.kz/ru/registry/show_supplier/40236;Услуги по диагностике автотранспорта;https://goszakup.gov.kz/ru/registry/show_plan/86426059/4717017;Из одного источника путем прямого заключения договора;Одна услуга;1;60 000.00;60 000.00;Апрель;Утвержден
86426058;;https://goszakup.gov.kz/ru/registry/show_supplier/12427;Грунт;https://goszakup.gov.kz/ru/registry/show_plan/86426058/4717059;Электронный магазин;Штука;1;1 500.00;1 500.00;Апрель;Опубликован
84948917;Государственное коммунальное казенное предприятие "Ясли-сад "Гулливер" коммунального государственного учреждения "Отдел образования города Петропавловска" коммунального государственного учреждения "Управление образования акимата Северо-Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/11470;Говядина;https://goszakup.gov.kz/ru/registry/show_plan/86426057/4708764;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;600;3 879.32;2 327 592.00;Апрель;Проект договора
86329075;;https://goszakup.gov.kz/ru/registry/show_supplier/12427;Грунт;https://goszakup.gov.kz/ru/registry/show_plan/86426053/4717059;Электронный магазин;Штука;15;20 400.00;306 000.00;Апрель;Опубликован
86425775;;https://goszakup.gov.kz/ru/registry/show_supplier/565768;Услуги по осуществлению технического надзора в сфере строительной деятельности;https://goszakup.gov.kz/ru/registry/show_plan/86426052/4717055;Конкурс с использованием рейтингово-балльной системы;Одна услуга;1;35 934 778.74;35 934 778.74;Февраль;Проект договора
86426049;КГУ "Центр оказания специальных социальных услуг области Ұлытау" Управления координации занятости и социальных программ области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/10632;Электродвигатель переменного тока;https://goszakup.gov.kz/ru/registry/show_plan/86426049/4713240;Запрос ценовых предложений;Штука;1;110 000.00;110 000.00;Апрель;Утвержден
82436403;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Кабинет учебный;https://goszakup.gov.kz/ru/registry/show_plan/86426048/4706343;Запрос ценовых предложений;Штука;1;1 542 754.00;1 542 754.00;Апрель;Опубликован
86426042;;https://goszakup.gov.kz/ru/registry/show_supplier/52356;Мыло;https://goszakup.gov.kz/ru/registry/show_plan/86426042/4717038;Из одного источника путем прямого заключения договора;Бутылка;40;1 240.00;49 600.00;Апрель;Проект договора
86426041;;https://goszakup.gov.kz/ru/registry/show_supplier/3226;Чай;https://goszakup.gov.kz/ru/registry/show_plan/86426041/4717053;Запрос ценовых предложений;Упаковка;440;330.00;145 200.00;Апрель;Опубликован
86426040;ГУ "Отдел строительства, архитектуры и градостроительства Жетысайского района";https://goszakup.gov.kz/ru/registry/show_supplier/525091;Услуги по осуществлению авторского надзора;https://goszakup.gov.kz/ru/registry/show_plan/86426040/4717046;Из одного источника путем прямого заключения договора;Одна услуга;1;1 596 628.43;1 596 628.43;Апрель;Утвержден
83999073;;https://goszakup.gov.kz/ru/registry/show_supplier/618978;Работы по построению локальных сетей;https://goszakup.gov.kz/ru/registry/show_plan/86426039/4716118;Из одного источника путем прямого заключения договора;Работа;1;1 513 931.00;1 513 931.00;Апрель;Проект договора
86361584;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению полиграфической/печатанию полиграфической продукции;https://goszakup.gov.kz/ru/registry/show_plan/86426038/4717030;Из одного источника путем прямого заключения договора;Работа;1;25 000.00;25 000.00;Апрель;Проект договора
86426032;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Чай;https://goszakup.gov.kz/ru/registry/show_plan/86426032/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;0.5;3 800.00;1 900.00;Апрель;Проект договора
86426029;КГУ "Аппарат акима Акжарского района СКО";https://goszakup.gov.kz/ru/registry/show_supplier/40236;Услуги по техническому/сервисному обслуживанию двигателей спецтехники;https://goszakup.gov.kz/ru/registry/show_plan/86426029/4717017;Из одного источника путем прямого заключения договора;Одна услуга;1;390 000.00;390 000.00;Апрель;Проект договора
86361679;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению полиграфической/печатанию полиграфической продукции;https://goszakup.gov.kz/ru/registry/show_plan/86426027/4717030;Из одного источника путем прямого заключения договора;Работа;1;37 000.00;37 000.00;Апрель;Проект договора
82436481;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Унитаз;https://goszakup.gov.kz/ru/registry/show_plan/86426023/4706343;Запрос ценовых предложений;Штука;5;40 000.00;200 000.00;Апрель;Утвержден
83999633;;https://goszakup.gov.kz/ru/registry/show_supplier/618978;Работы по устройству (монтажу) охранной сигнализации/системы видеонаблюдения;https://goszakup.gov.kz/ru/registry/show_plan/86426021/4716118;Из одного источника путем прямого заключения договора;Работа;1;1 824 827.59;1 824 827.59;Июль;Проект договора
86361697;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению полиграфической/печатанию полиграфической продукции;https://goszakup.gov.kz/ru/registry/show_plan/86426017/4717030;Из одного источника путем прямого заключения договора;Работа;1;37 000.00;37 000.00;Апрель;Проект договора
86426016;;https://goszakup.gov.kz/ru/registry/show_supplier/3226;Халва;https://goszakup.gov.kz/ru/registry/show_plan/86426016/4717053;Запрос ценовых предложений;Упаковка;440;370.00;162 800.00;Апрель;Опубликован
86426014;Государственное казенное коммунальное предприятие "Центральный дворец культуры "Горняк" при отделе культуры,развития языков,физической культуры и спорта города Степногорска;https://goszakup.gov.kz/ru/registry/show_supplier/49032;Перчатки;https://goszakup.gov.kz/ru/registry/show_plan/86426014/4711046;Запрос ценовых предложений;Пара;100;250.00;25 000.00;Апрель;Заявка
86426012;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Филе;https://goszakup.gov.kz/ru/registry/show_plan/86426012/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;5;4 200.00;21 000.00;Апрель;Проект договора
84905172;;https://goszakup.gov.kz/ru/registry/show_supplier/618978;Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;https://goszakup.gov.kz/ru/registry/show_plan/86426011/4716118;Из одного источника путем прямого заключения договора;Одна услуга;1;75 000.00;75 000.00;Февраль;Проект договора
84610885;Государственное учреждение "Аппарат акима Коктерекского сельского округа Казталовского района Западно- Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/97602;Работы по текущему ремонту систем водоснабжения/водопровода;https://goszakup.gov.kz/ru/registry/show_plan/86426009/4717018;Запрос ценовых предложений;Работа;1;980 000.00;980 000.00;Апрель;Утвержден
86426006;ГКП на ПХВ "Школа-лицей № 37 имени Сырбая Мауленова" акимата города Астаны;https://goszakup.gov.kz/ru/registry/show_supplier/22996;Услуги по содержанию/ремонту/консервации фонтанов;https://goszakup.gov.kz/ru/registry/show_plan/86426006/4711315;Запрос ценовых предложений;Одна услуга;1;854 000.00;854 000.00;Апрель;Опубликован
86426005;;https://goszakup.gov.kz/ru/registry/show_supplier/52356;Насос;https://goszakup.gov.kz/ru/registry/show_plan/86426005/4717038;Из одного источника путем прямого заключения договора;Штука;2;84 051.72;168 103.44;Апрель;Проект договора
86426000;;https://goszakup.gov.kz/ru/registry/show_supplier/3226;Сахар;https://goszakup.gov.kz/ru/registry/show_plan/86426000/4717053;Запрос ценовых предложений;Упаковка;440;250.00;110 000.00;Апрель;Опубликован
86425999;;https://goszakup.gov.kz/ru/registry/show_supplier/43903;Шкаф жарочный;https://goszakup.gov.kz/ru/registry/show_plan/86425999/4717036;Запрос ценовых предложений;Штука;1;400 000.00;400 000.00;Апрель;Опубликован
82436227;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Сердцевина;https://goszakup.gov.kz/ru/registry/show_plan/86425997/4706343;Запрос ценовых предложений;Штука;50;1 500.00;75 000.00;Апрель;Опубликован
86425995;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Курица;https://goszakup.gov.kz/ru/registry/show_plan/86425995/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;8;3 000.00;24 000.00;Апрель;Проект договора
82922802;КГП на ПХВ "Городская больница № 1 города Семей" управления здравоохранения области Абай;https://goszakup.gov.kz/ru/registry/show_supplier/3505;Услуги клинических лабораторий;https://goszakup.gov.kz/ru/registry/show_plan/86425992/4717054;Запрос ценовых предложений;Одна услуга;1;423 146.13;423 146.13;Май;Утвержден
86425990;КГУ "Центр оказания специальных социальных услуг области Ұлытау" Управления координации занятости и социальных программ области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/10632;Вариатор фрикционный-клиноременный;https://goszakup.gov.kz/ru/registry/show_plan/86425990/4713240;Запрос ценовых предложений;Штука;2;8 000.00;16 000.00;Апрель;Утвержден
86425989;Коммунальное государственное казенное предприятие "Ясли-сад №83" Управления образования города Алматы;https://goszakup.gov.kz/ru/registry/show_supplier/16216;Растворитель;https://goszakup.gov.kz/ru/registry/show_plan/86425989/4717037;Запрос ценовых предложений;Штука;2;4 000.00;8 000.00;Апрель;Опубликован
86425987;;https://goszakup.gov.kz/ru/registry/show_supplier/52356;Лопата;https://goszakup.gov.kz/ru/registry/show_plan/86425987/4717038;Из одного источника путем прямого заключения договора;Штука;10;9 300.00;93 000.00;Апрель;Проект договора
86425986;;https://goszakup.gov.kz/ru/registry/show_supplier/3226;Печенье;https://goszakup.gov.kz/ru/registry/show_plan/86425986/4717053;Запрос ценовых предложений;Упаковка;440;220.00;96 800.00;Апрель;Опубликован
82435947;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Кювета;https://goszakup.gov.kz/ru/registry/show_plan/86425985/4706343;Запрос ценовых предложений;Штука;10;1 000.00;10 000.00;Апрель;Опубликован
86425984;;https://goszakup.gov.kz/ru/registry/show_supplier/43903;Журнал;https://goszakup.gov.kz/ru/registry/show_plan/86425984/4717036;Запрос ценовых предложений;Штука;2;2 000.00;4 000.00;Апрель;Опубликован
82435944;;https://goszakup.gov.kz/ru/registry/show_supplier/29172;Пистолет;https://goszakup.gov.kz/ru/registry/show_plan/86425982/4706343;Запрос ценовых предложений;Штука;1;130 000.00;130 000.00;Апрель;Опубликован
86425981;Коммунальное государственное казенное предприятие "Ясли-сад №83" Управления образования города Алматы;https://goszakup.gov.kz/ru/registry/show_supplier/16216;Эмаль;https://goszakup.gov.kz/ru/registry/show_plan/86425981/4717037;Запрос ценовых предложений;Штука;3;30 000.00;90 000.00;Апрель;Опубликован
86425979;КГУ «Зангарская средняя общеобразовательная школа» отдела образования Павлодарского района, управления образования Павлодарской области;https://goszakup.gov.kz/ru/registry/show_supplier/54186;Паста томатная;https://goszakup.gov.kz/ru/registry/show_plan/86425979/4716915;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;3;1 350.00;4 050.00;Апрель;Проект договора
86425978;Коммунальное государственное казенное предприятие "Ясли-сад №83" Управления образования города Алматы;https://goszakup.gov.kz/ru/registry/show_supplier/16216;Эмаль;https://goszakup.gov.kz/ru/registry/show_plan/86425978/4717037;Запрос ценовых предложений;Штука;3;30 000.00;90 000.00;Апрель;Опубликован
86425977;;https://goszakup.gov.kz/ru/registry/show_supplier/8747;Работы по содержанию зеленых насаждений;https://goszakup.gov.kz/ru/registry/show_plan/86425977/4715097;Открытый конкурс;Работа;1;982 213 477.68;982 213 477.68;Апрель;Проект договора
86425976;ГУ "Отдел строительства, архитектуры и градостроительства Жетысайского района";https://goszakup.gov.kz/ru/registry/show_supplier/525091;Работы по возведению (строительству) инженерных сетей;https://goszakup.gov.kz/ru/registry/show_plan/86425976/4717046;Конкурс с использованием рейтингово-балльной системы;Работа;1;107 026 136.29;107 026 136.29;Апрель;Утвержден
86417359;КГП на ПХВ "Городская больница № 1 города Семей" управления здравоохранения области Абай;https://goszakup.gov.kz/ru/registry/show_supplier/3505;Услуги по обучению персонала/сотрудников;https://goszakup.gov.kz/ru/registry/show_plan/86425975/4717054;Запрос ценовых предложений;Одна услуга;1;400 000.00;400 000.00;Апрель;Опубликован
86425974;Коммунальное государственное казенное предприятие "Ясли-сад №83" Управления образования города Алматы;https://goszakup.gov.kz/ru/registry/show_supplier/16216;Эмаль;https://goszakup.gov.kz/ru/registry/show_plan/86425974/4717037;Запрос ценовых предложений;Штука;3;30 000.00;90 000.00;Апрель;Опубликован
86361646;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению стендов/табличек/надписей;https://goszakup.gov.kz/ru/registry/show_plan/86425971/4717030;Из одного источника путем прямого заключения договора;Работа;1;520 000.00;520 000.00;Апрель;Проект договора
86425970;Коммунальное государственное учреждение "Аппарат акима Каратауского района города Шымкент";https://goszakup.gov.kz/ru/registry/show_supplier/13696;Услуги охраны;https://goszakup.gov.kz/ru/registry/show_plan/86425970/4717044;Запрос ценовых предложений;Одна услуга;1;10 720 000.00;10 720 000.00;Апрель;Опубликован
86425969;;https://goszakup.gov.kz/ru/registry/show_supplier/43903;Стартер;https://goszakup.gov.kz/ru/registry/show_plan/86425969/4717036;Запрос ценовых предложений;Штука;1;55 000.00;55 000.00;Апрель;Опубликован
86425968;;https://goszakup.gov.kz/ru/registry/show_supplier/24551;Газон натуральный;https://goszakup.gov.kz/ru/registry/show_plan/86425968/4697809;Из одного источника путем прямого заключения договора;Килограмм;50;5 000.00;250 000.00;Апрель;Проект договора
84949031;Государственное коммунальное казенное предприятие "Ясли-сад "Гулливер" коммунального государственного учреждения "Отдел образования города Петропавловска" коммунального государственного учреждения "Управление образования акимата Северо-Казахстанской области";https://goszakup.gov.kz/ru/registry/show_supplier/11470;Сметана;https://goszakup.gov.kz/ru/registry/show_plan/86425966/4708764;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;170;1 896.50;322 405.00;Апрель;Проект договора
86425962;;https://goszakup.gov.kz/ru/registry/show_supplier/24551;Перфоратор;https://goszakup.gov.kz/ru/registry/show_plan/86425962/4697809;Из одного источника путем прямого заключения договора;Штука;2;50 000.00;100 000.00;Апрель;Проект договора
86205027;;https://goszakup.gov.kz/ru/registry/show_supplier/3226;Молоко сгущенное;https://goszakup.gov.kz/ru/registry/show_plan/86425958/4717053;Запрос ценовых предложений;Банка условная;440;550.00;242 000.00;Апрель;Опубликован
84901539;;https://goszakup.gov.kz/ru/registry/show_supplier/22365;Услуги по техническому обслуживанию автотранспорта/специальной техники;https://goszakup.gov.kz/ru/registry/show_plan/86425957/4712220;Запрос ценовых предложений;Одна услуга;1;1 000 000.00;1 000 000.00;Апрель;Опубликован
86361517;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению стендов/табличек/надписей;https://goszakup.gov.kz/ru/registry/show_plan/86425956/4717030;Из одного источника путем прямого заключения договора;Работа;1;14 000.00;14 000.00;Апрель;Проект договора
86425955;;https://goszakup.gov.kz/ru/registry/show_supplier/52356;Ножовка;https://goszakup.gov.kz/ru/registry/show_plan/86425955/4717038;Из одного источника путем прямого заключения договора;Штука;4;3 800.00;15 200.00;Апрель;Проект договора
86425954;;https://goszakup.gov.kz/ru/registry/show_supplier/164344;Услуги по размещению информационных материалов в средствах массовой информации;https://goszakup.gov.kz/ru/registry/show_plan/86425954/4715076;Из одного источника путем прямого заключения договора;Одна услуга;1;2 162 500.00;2 162 500.00;Апрель;Проект договора
86425953;;https://goszakup.gov.kz/ru/registry/show_supplier/24551;Услуги по поливу зеленых насаждений;https://goszakup.gov.kz/ru/registry/show_plan/86425953/4697809;Из одного источника путем прямого заключения договора;Одна услуга;1;1 950 000.00;1 950 000.00;Апрель;Утвержден
86425950;;https://goszakup.gov.kz/ru/registry/show_supplier/43903;Генератор;https://goszakup.gov.kz/ru/registry/show_plan/86425950/4717036;Запрос ценовых предложений;Штука;1;45 000.00;45 000.00;Апрель;Опубликован
84901751;;https://goszakup.gov.kz/ru/registry/show_supplier/22365;Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;https://goszakup.gov.kz/ru/registry/show_plan/86425949/4712220;Запрос ценовых предложений;Одна услуга;1;300 000.00;300 000.00;Апрель;Опубликован
83786473;;https://goszakup.gov.kz/ru/registry/show_supplier/66384;Услуги по техническому обслуживанию фильтров и аналогичного фильтровального оборудования/элементов;https://goszakup.gov.kz/ru/registry/show_plan/86425946/4712534;Из одного источника путем прямого заключения договора;Одна услуга;1;770 362.07;770 362.07;Апрель;Проект договора
86361508;Государственное учреждение "Индерская районная централизованная библиотечная система";https://goszakup.gov.kz/ru/registry/show_supplier/628678;Работы по изготовлению стендов/табличек/надписей;https://goszakup.gov.kz/ru/registry/show_plan/86425944/4717030;Из одного источника путем прямого заключения договора;Работа;1;14 000.00;14 000.00;Апрель;Проект договора
